en_sentence	fa_sentence	translation	variety	county	orthography	translator	2106
because he hopes to be forgiven	زیرا که خود نیز محتاج به عفو و بخشایش خدایی هستم.	هَر چن کو هش سال ویشتَه سْن نداری	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
there they were, like two babies, kissing and talking nonsense by the hour foolish palaver that we should be ashamed of.	بعد از آن دو نفری شروع به بوسیدن یکدیگر و وراجی کردند و ساعتی به بیهوده گویی گذراندند بدون اینکه از حضور ما خجالت بکشند.	بَدَز چِیا کو دْ نفرَکی شروع کردْشونَه یندی ماچ کرده و وییَرَه گَف ژنده. و ایی ساعتی نی هنته الکی گَْزراوْندْشونَه و بیدون اْم کْ چَمَه منده کو خْجالت بکشْن	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
would bring the whole hornet's nest about our ears	رفته است دار و دسته خود را بردارد و برگردد.	شَه اْشتَن ایل و تباری پیگِره و آگَردْه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I shook my head in disbelief.	با ناباوری سرم را تکان دادم.	ناباوَرینَه چمه کَلَه ویللا دومَه.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I still think you were hateful that night and I never expect to forgive you.	این چیزا باعث نمی شه همه چیز رو فراموش کنم و تو رو ببخشم.	اْم چییِن باعیث نِبون همَه چی ویرْم برشو و تْ بْبخشم	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
he missed doing the crossword.	دلش برای جدول حل کردن تنگ شده.	چِه دیل جدوَلَه حلَه کری را تنگ آبا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
he tied them to a nail in the wall, and carefully plaited them.	به یک میخ که به دیوار وصل شده بود وصل کرد و با دقت شروع به تابیدن آن کرد.	ایلَه مِخی کو دییاری کو گینا آرْیَندْشَه و دقتی نَه اَی تاوْندْشَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
able to understand her position and her sorrow.	روحی بلند و دلی مهربان دارد.	بلندَه روحی و میرَوونَه دْلی داره	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I want to hear and understand my benefactor's words.	من باید سخنان خیرخواه خود را تا آخر گوش بدهم و آن را درک کنم.	از پی کسی لوئون کْ چْمْه خوبی پیشَه تا آخْر گوش آکَرم	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
they'll bury him right there.	در همان جا او را دفن خواهد کرد تا سرو صدا بخوابد.	ها کو اَی چال کره تا چَوون سَس ویمِرْه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
but he had forgotten the sugar.	ولی شکر را فراموش کرده بود.	ولی شَکَرْش ویر برشا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
she received a white camellia again	بار دیگر یک گل کاملیای سفید دیگر دریافت کرد	ایدَفَه هنی ایله ایسبییَه کاملیا گْلْش ویگِتَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
asked her whether she would honour him by lunching with him?	از ارلاندو خواست که به او افتخار دهد تا ناهار را با هم بخورند.	ارلاندو کو خواسْتْشَه تا اَی ایفتْخار بْدَه و ناهاری یَندینَه بَهَرن.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
there was a pewter tankard almost as big as a bucket in front of him	یک لیوان مفرغی به بزرگی یک سطل جلویش روی میز بود	ایله مفرغیه لیوان کو ای دَلْفی پیلی یا چه پیشی کو میزی سری نوئا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
had not seen the man pass.	هیچ ندیده بود که مرد از آنجا گذشته باشد.	هیچ ویندَه نیشا کو مِردَک ها کو دَوْیَردَه بْبو	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
but as I was making my way among these crags,	وقتی به این خلوتگاه خوفناک درآمدم	وقتی کو اْم اَویجَه جا دراومیمه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
if you oppose me in this great stake	هرگاه شما هم نخواهید من به امید و آرزوی خود دسترسی یابم	هر وق شومه نی مَخواَ تا از چْمْه ناجَه آرَسْم	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
was deep in thoughts of something else	عمیقا غرق افکاری دیگر بود	عمیقا دییَرَه فْکرونی کو ویژَنیا.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
put on the hat and sat down.	کلاه را روی سرش گذاشت و نشست.	کلا اْشتَن سری پِنوشَه و نْشتَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
who will certainly ruin himself in experiments	که به علم و حدسیات خود بسیار معتقد است	کو اشتن عیلمو حدسون خَیلی عیتقاد داره.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
her mother in law detested her	مادر شوهرش از عروس خود نفرت دارد	چه خِسْرْگ اشتن وِیوی کو بدش آ	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
after stopping to look about her,	ایستاد و به دوروبرش نگاه کرد.	ویمَندَه و اشتن دایْرَه دییِشتْشَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
in the meantime, your black spot ain't	تا آن موقع خال سیاه شما پشیزی هم ارزش نخواهد داشت.	تا اَع موقی شومَه سییا خال کْتَه تِی نی ارزش نداره	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
than I should be for not wanting a leg or an arm	همچنانکه من نباید بر خود ببالم که دست و پایم ناقص نیست	هْنتَه کو از پی اشتن ایفتیخار مَکَرم کو چْمْه دس و پا ناقص نی	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
he was afraid of creating a scene in public.	باکش از آبروریزی جلو مردم بود.	مردمی وَری آوروریزی سَرَفا باک داری	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
he was angry that people should go on being interested in him when he took no interest in them.	از این سخت برآشفته بود که با آن که خود به کار دیگران کاری نداشت دیگران با لجاجت مراقب او بودند.	همی سَرَفا تمون گَوَنی آبا کو با امْکو اشْتَن بقییَه نه کاری نِداری بقیه تمون لَجینَه اَی گیر دوعَه‌شونا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
first because his personal taste would not allow him to dress in any other way	اول به خاطر این که آن طرز لباس پوشیدن عادتش شده بود	اول چیمی سَرَفا کو اَ مُدیل خلا دکرده عادت کردشا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
but though he would have rather not entered it	سانکو بسیار مایل بود که قدم به آنجا نگذارد	سانکو وییَر پییا کو ها پا مَدَنَی.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
though I have come only to aid you if I can.	اگرچه فورا آمدم تا اگر بتوانم کمکتان کنم.	هر چَن زوتَری اومیمَه تا اگ بشام شومَه را آرَسم.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
she could hardly lift the pail.	به زحمت توانست سطل را بلند کند.	زورینه شاشْتشَهْ چَلْکی بییازْه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
why did he not take wine?	از برای او شراب که بهتر بوده است.	شراب کو اَیرا‌ بِتَرا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
he allowed a minute to pass	صبر کرد تا یک دقیقه پایان یافت.	مَندَه تا ایی دَقَه تَمون آبَع	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
that the man employed there was dismissed	این تلگرافچی را اخراج نمودند و	ام تلگرافچی شون بَرکَردَه	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I was stupid and nobody likes to see a stupid guy wise up.	من احمق بودم و هیچ کس دوست ندا ره که آدم احمقی یکباره عاقل شه	از احمَقیما و هیچکس خْش نِداره پَخمَه آدَم ایدَعی چیزون آبو.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
he said that tomorrow he would let her know his decision.	کارهنین گفت که فردا تصمیم خود را به آنا اطلاع خواهد داد.	کارهنینی واتَه کو صَبا اشتن تصمیمی اَمَه را وا.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
precisely at the hour named the night before	دقیقا در همان ساعتی که شب قبل خبر داده بود	دقیقا هَه ساعتی کو زیرَه شَوْ خبر دوعَه شا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
through the ballroom to the anteroom and downstairs into the yard.	از تالار به سرسرا و از پلکان به حیاط شتافت.	تْلاری کو شَه تَجَر و پیلَکونی کو تْلْلَه شَه سْرا را.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
she mutely, and with a sense of intense injury, retired to her private apartment.	کاترین نیز ساکت و آرام و در حالی که معلوم بود بسیار افسرده و رنجیده خاطر شده است به اتاق خودش رفت	کاترین نی ساکیت و آرْم و بی لواَ لواَ در حالیکْ ملوما خَیلی ناراحَته شَه اشتن اتاقی دِلَه.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
you're much more her now	اما حالا خیلی بیشتر به او شبیه شدی	اما الان خَیلی ویشْتَه اَی پِرَوْشْ کَری	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
that it was doubtful whether she had even heard their calls.	که معلوم بود اساسا صدا زدن آنان را نشنیده است.	مَلوما چَوون دَخوندِه مَسَه نیشا	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I can answer for its being so on his.	دلایل کافی هم دارم که آقای فرانک چرچیل چنین احساسی ندارد.	خَیلی دلیل نی دارْم کو آقای فرانک چرچیل ام ایحساسی نِدارْع.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
think of some way by which they could meet before, if possible.	که به مغز خود فشار آورند و برای دیدن هرچه زودتر یکدیگر راهی بجویند.	اشْتَن مغزی فیشار اوعَردْشونَه یَندی زوتتر ویندِه را راهی بْتلَفن.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
I just looked straight ahead.	فقط مستقیم به جلو خیره شدم.	فق سَر راس چْمْه ناری دییِشْتْمَه.	Southern Talysh	Fuman	Farsi (diacriticized)	MAN	
