en_sentence	fa_sentence	translation	variety	county	orthography	translator	9797
with a sardonic giggle confirmed that this was so.	بالبخند جنون آمیزی احساس اوراتائید کرد.	ڤە شێتەخەنەیێ هەست ئەڤی تەئید کرد.	Pehley	Pahleh	Southern Kurdish	EK	
I saw my reflection glimmer in his agonized eyes as the sun touched my own skin.	بازتاب درخشش پوست خودم را هنگامی که خورشید روی آن تابید را در چشمان ناراحتش دیدم.	بازتاب بریسکەی پووس خوەم دە ڤەختێ ک ئەفتەو کەفتە ئەڵ سەری دە چەوەل خەمینی دیم.	Pehley	Pahleh	Southern Kurdish	EK	
or man's countenance is no longer to be relied on.	یا هیچ اعتباری بر دلالت سیمای شخص نیست.	یا هیچ نرخێ ڤە دڵاڵەت ڕی کەس نیە.	Pehley	Pahleh	Southern Kurdish	EK	
I take it you did not conceal the fact from him.	گمان کنم تو هم حقیقت را هیچ ازش پنهان نکردی.	گومۆن بکەرم ک تو هەم ڕاستین ئەژەی هیچ نەوشاردینە.	Pehley	Pahleh	Southern Kurdish	EK	
but to each of us he has given the responsibility of NAVIGATION.	ولی او به ما مسئولیت راه یابی اعطا کرده است همه.	ڤەلێ ئەڤی ڤە ئێمە ڤەرپرسی ڕێیابی دایە.	Pehley	Pahleh	Southern Kurdish	EK	
come and see.	بیان و ببین.	بیا و بڤین.	Pehley	Pahleh	Southern Kurdish	EK	
ordered footmen to bring the others	به پیشکار دستور داد که بقیه را بیاورد	ڤە پێشکار فەرمان دا ک بەقییە بیارێ.	Pehley	Pahleh	Southern Kurdish	EK	
I HAD led this life about a month	به همین منوال یک ماه گذشت	هێ ڤێ تەورە یەک مۆنگ چی.	Pehley	Pahleh	Southern Kurdish	EK	
it was easy to surmise where the good old man was gone.	حدس اینکه این نیک مرد کهن سال به کجا رفته است دشوار نبود.	حەدس یە ک ئێ جوانمێرد ساڵدار ڤەرەو کوو چییە دژڤار نەڤی.	Pehley	Pahleh	Southern Kurdish	EK	
he did up a hundred francswhich he had in a cupboard, into a roll	ژان وال ژان در حدود صد فرانک پول سفید را که در یک گنجه گذشته بود	ژان ڤاڵ ژان نزیکە سەد فران پیل ئسپێ دە گونجەی نایی.	Pehley	Pahleh	Southern Kurdish	EK	
I'll think about her.	تو فکرش هستم.	هامە فکری.	Pehley	Pahleh	Southern Kurdish	EK	
I don't want your advice.	به نصیحت تو احتیاجی ندارم.	ڤە نەسیحەت تو هەڤەجە نێرم.	Pehley	Pahleh	Southern Kurdish	EK	
that gazing on it, in that full front view	که با خیره شدن در آن از دید	ک ڤە چەودیڕەنن دە نەوی دی.	Pehley	Pahleh	Southern Kurdish	EK	
we can succeed in disciplining anyone.	در تربیت هر شاگرد دیگری هم موفق خواهیم بود.	دە تەربیەت هەر خوەنەکار تری هەم سەرکەفم.	Pehley	Pahleh	Southern Kurdish	EK	
some in their own happiness	برخی از ذوق خود	بڕێ ئەژ زەوق خوەی.	Pehley	Pahleh	Southern Kurdish	EK	
religion and agriculture more.	مذهب و کشاورزی بیشتر.	مەزهەب و کشت و کاڵ فرەتر.	Pehley	Pahleh	Southern Kurdish	EK	
I tried all day two days.	کردم! دو روز تمام تلاش کردم.	دوو ڕووژە تەمۆمی کردم.	Pehley	Pahleh	Southern Kurdish	EK	
the rice fields have gone back to marsh lands.	مزارع برنج همه از بین رفته بود.	زەمینەل برینج گرد ئەژ بەین چوویین.	Pehley	Pahleh	Southern Kurdish	EK	
if you persevere in doing well, these feelings will ere long appear so much the more evidently for their temporary suppression.	اگر تو به خوش رفتاری ادامه بدهی این احساسات نهفته فعلی خیلی زود ظاهر خواهند شد.	ئەگەر تو دە خوەش کرداری بەردەڤام بوویی ئێ هەستەل ئەوشار ئێمکەیینە فرە زی کەفن ئەودەر.	Pehley	Pahleh	Southern Kurdish	EK	
I'm not at liberty to discuss my patients.	من حق ندارم درباره مسایل خصوصب بیمارانم با کسی صحبت کنم.	م حەق نێرم دەربارەی پرسەل تاکەکەسی نەخوەشەلم ڤەگەرد کەسێ قسە بکەرم.	Pehley	Pahleh	Southern Kurdish	EK	
then licked some up on his tongue.	سپس اندکی از آن را با زبان لیسید.	ئێمداڵی کەمێ ئەژەی ڤە زۆن لسی.	Pehley	Pahleh	Southern Kurdish	EK	
there were scarcely six months between them.	فاصله بین مرگ خواهر و برادر به شش ماه هم نرسید.	مەودای بەین مەرگ خویشک و برانگ ڤە شەش مۆنگ هەم نەڕەسی.	Pehley	Pahleh	Southern Kurdish	EK	
I suppressed a sigh.	سعی کردم از آه کشیدن خودداری کنم.	تەقەلا کردم ئەژ ئاخ کێشیاین دەس بکێشم.	Pehley	Pahleh	Southern Kurdish	EK	
then, when they had passed	وقتی رد شدند	ڤەختێ گواڕیان.	Pehley	Pahleh	Southern Kurdish	EK	
I want him to go away	به نظر من بهتر است به جایی برود	ڤە ڕای منەو بێترە ڤەرەو جایێ بچوو.	Pehley	Pahleh	Southern Kurdish	EK	
but he simply turned his head the other way	اما او سرش را به سوی دیگر برگرداند	ئەمانێ ئەڤی سەری ڤەرەو جایێ تر ئەڵگەردەن.	Pehley	Pahleh	Southern Kurdish	EK	
it would be difficult to say	اما معلوم نبود که	ئەمانێ دیار نەڤی ک	Pehley	Pahleh	Southern Kurdish	EK	
abutting it a small greengrocer's and next to that a tumble down tobacconist's.	کمی جلوتر یک دکان سبزی فروشی بود و در انتها یک دکه سیگار فروشی که در حال فرو ریختن بود.	کەمێ نواتر یەێ دکۆن سەوزی فرۆشی بی و دە کووتایی یەی دەکەی جگارە فرۆشی ک ها دڕمیا.	Pehley	Pahleh	Southern Kurdish	EK	
there came a sudden loud screech from behind him	صدای هوهوی بلندی از پشت سرش آمد	دەنگ پاس بڵۆنێ ئەژ پشت سەرئ دیەت.	Pehley	Pahleh	Southern Kurdish	EK	
the two corners of her mouth unequally raised, and her upper lip	دو گوشه دهانش که نامتساوی بالا رفته بود و لب فوقانیش	دو بن دەمی ک نابەرابەر چوویی ئەو بوو و لێوی	Pehley	Pahleh	Southern Kurdish	EK	
as if waiting on a school bench to hear their final grades.	درست مثل دو شاگرد مدرسه که روی نیمکت کلاس نشسته و در انتظار جواب امتحان باشند.	درس جوور دوو خوەنەکار دەرسخوەنگا ک ڕی نیمکەت کڵاس نیشتنە و چەوەڕێ جواو تاقیکاری بوون.	Pehley	Pahleh	Southern Kurdish	EK	
I don't need to, of course, but one does miss it.	البته نیازی به خوردن ندارم ولی آدم یه وقتایی هوس می کنه یه چیزی به خوره.	ئەڵبەتە هەڤەجەیێ ڤە خواردن نێرم ئەمانێ گل تا گل دڵم چیئێ خوازێ.	Pehley	Pahleh	Southern Kurdish	EK	
how sensible the sound was	این صدا چه معقول بود	ئێ دەنگە چەنێ مەعققول بی.	Pehley	Pahleh	Southern Kurdish	EK	
who answered him.	که جواب داد	ک جواو دا.	Pehley	Pahleh	Southern Kurdish	EK	
did just that, divorced her.	همین و طلاق جاری شد.	هێ یە تەڵاق گرتن.	Pehley	Pahleh	Southern Kurdish	EK	
this indomitable egotism charged her cheeks with colour	این خودپرستی سر سخت رنگ به رخسارش دواند	ئێ خودپەرەستی سەرسەختە ڕەنگ ئەژ ڕیی برد.	Pehley	Pahleh	Southern Kurdish	EK	
then fell swamping back into the deep.	سپس با شدت به عمق آب بازگشت.	ئێمداڵەی ڤە شدەت ڤەرەو قیلی ئاو گل ئەورد.	Pehley	Pahleh	Southern Kurdish	EK	
though they were not willing to stay behind when she at once prepared to go and visit the invalid.	با این همه هنگامی که الیزابت اظهار داشت قصد دارد بیمار را دیدن کند نتوانستند در برابر میل او ایستادگی کنند.	ڤێ هەمە ڤەختێ ک ئلیزابت ڤت خوازێ نەخوەشە بڤینی نەتۆنس دە نوای خوازیارییەکەی بووسێ.	Pehley	Pahleh	Southern Kurdish	EK	
they whispered to one another	روحانیون آهسته سخنی به یکدیگر گفتند.	ڕۆحانیەل یواش قسەلێ ڤە یەک ڤتن.	Pehley	Pahleh	Southern Kurdish	EK	
yet never a skiff come close enough for me to hail.	حالا هیچ قایق مایقی هم نمیر سه که دست تک ون بدم بیاید جلو	ئێمکە هیچ قایق مایقێ هەم نێرسێ ک دەس تکۆن بم بیاێەو نوا	Pehley	Pahleh	Southern Kurdish	EK	
because he was a man apart.	زیرا یک مرد منزوی بود.	ڤەریە ک پیای گووشەخوازێ بی.	Pehley	Pahleh	Southern Kurdish	EK	
that might embarrass me	باعث شرمندگی می شه	مدووی شەرمەزاری دوو.	Pehley	Pahleh	Southern Kurdish	EK	
all too human creatures.	همه انسانیم و جایزالخطا.	گرد ئایمیمن و جایزەلخەتا.	Pehley	Pahleh	Southern Kurdish	EK	
whereupon they stole off unperceived.	در ین هنگام بی آنکه کسی ایشان را ببیند پا به فرار گذاشته بودند.	دەی ڤەختە بێ ئەڤە ک کەسێ ئەڤی بڤینێ ڤۆیی.	Pehley	Pahleh	Southern Kurdish	EK	
I woke up last night in a cold sweat and I just thought to myself, if this is true, the world doesn't make sense any more.	دیشب خیس عرق از خواب پریدم و فکر کردم اگه این مورد حقیقت داشته با شه دی گه هیچ منطقی تو دنیا وجود ندا ره.	دوشەو تەڕ ئەژ عەرەخ ئەژ خەو ئەڵچرچیام و فکر کردم ئەر ئێ یەکە ڕاس بوو دەی هیچ مەنتقێ دە دنیا نیە.	Pehley	Pahleh	Southern Kurdish	EK	
call out the militia.	قوای دفاع محلی را برای جنگ آماده سازید.	ئازەل پاراستن دەڤەری ڤەر شەڕ ئامادە بکەرن.	Pehley	Pahleh	Southern Kurdish	EK	
I put on my smile again.	دوباره لبخندم را روی صورتم گذاشتم.	دووارە لێوە خەنەم ئەوردمە ڕی خوەم.	Pehley	Pahleh	Southern Kurdish	EK	
he said and left the room.	این را گفت و از اتاق بیرون رفت.	یە ڤت و ئەژ ئتاق چی ئەو دەر.	Pehley	Pahleh	Southern Kurdish	EK	
you would have been taken in	تو باید باور کرده باشی.	تو ڤاسا بەوڕ کردوویین.	Pehley	Pahleh	Southern Kurdish	EK	
I didn't take it!	من پولی برنداشتم.	م پیلێ هێز نەداییم.	Pehley	Pahleh	Southern Kurdish	EK	
without thinking beyond the immediate cause	بدون این که فکر کند چرا.	بێ ئەڤەی ک فکر بکەرن ڤەرچە.	Pehley	Pahleh	Southern Kurdish	EK	
I deleted it.	آن را پاک کردم.	ئەڤە سڕەنم.	Pehley	Pahleh	Southern Kurdish	EK	
following hard upon the footsteps of our friend.	سخت در تعقیب رد دوستمان بود.	گەن دە دماگری شوون همڕییەمۆن بی.	Pehley	Pahleh	Southern Kurdish	EK	
I saw what he meant, and for a moment the room swam around me.	منظور او را فهمیدم و برای یک دقیقه اتاق دور سرم چرخید.	ئەژ مەبەستی ئەوڕەسیم و ڤەر یەک خولەک ئتاق دە دەور سەرم خڕ دیەورد.	Pehley	Pahleh	Southern Kurdish	EK	
lovely boy though she must have been	آن پسرک زیبا و فاخری که با متانت در آنجا حضور داشت	ئەو کوڕ ڕەنگین و پڕکەماڵاتێ ک ڤە متانەت دەورە بەشدار بی.	Pehley	Pahleh	Southern Kurdish	EK	
leading the way into her drawing room.	او را به اتاق نشیمن راهنمایی کرد.	ئەڤی ڤەرەو حاڵ ڕێنمایی کرد	Pehley	Pahleh	Southern Kurdish	EK	
I would gladly eat a bit of something	هرچه باشد من قانع خواهم بود	هەر چی بوو من قانعم.	Pehley	Pahleh	Southern Kurdish	EK	
it was marching on six immensely long, hairy legs	موجودی بود با شش پای عظیم پوشیده از موهای بلند سیاه.	گیۆنەڤەرێ بی ڤە شەش قول گەپ پووشیایە ئەژ میەل بڵۆن سێ.	Pehley	Pahleh	Southern Kurdish	EK	
but not mad.	ولی حماقت نه.	ڤەلێ حەماقەت نە	Pehley	Pahleh	Southern Kurdish	EK	
I and my life are like a young man and his betrothed.	من و زندگی حالا شبیه بمرد جوانی با نامزدش هستیم.	م و ژیان ئێمکە جوور پیای جوانی ئەگەرد دەسگیرۆنیسەیمن.	Pehley	Pahleh	Southern Kurdish	EK	
on his last visit this had struck him	دفعه پیش هم او این فکر را کرده بود	گل دمایینیش ئەڤی ئێچە فکرێ کردوویی.	Pehley	Pahleh	Southern Kurdish	EK	
there's the window and the rod	پنجره و میله برق گیرم هست.	پەنجەرە و میلە کەهرەباگیرن.	Pehley	Pahleh	Southern Kurdish	EK	
twenty six battalions rode to meettwenty six battalions.	بیست و شش گردان پیاده منتظر این بیست و شش گردان سوار بودند.	بیس و شەش گوردان پیادە چەوەڕێ ئێ بیس و شەش گوردان سوارە بین.	Pehley	Pahleh	Southern Kurdish	EK	
my mother and sister.	هم مادر و هم خواهر را.	هەم داڵک و هەم خویشک.	Pehley	Pahleh	Southern Kurdish	EK	
everybody knows that.	همه از این موضوع آگاه هستند.	گرد ئەژ ئێ بابەتە ئاگادارن.	Pehley	Pahleh	Southern Kurdish	EK	
