en_sentence	fa_sentence	translation	variety	county	orthography	translator	3418
but all his cautions and warnings were unavailing to dissuade the chaplain from taking him away.	لیکن تذکرات و نظرات او تأثیری در فکر و عقیده کشیش نکرد و او را از تصمیم خود باز نداشت.	بڵەم کول ڤیریائی و هوشدارەل ئەرا منسەرف کردن کشیشە ئەرا یە ک ڤە بردن ئەو دەس هێز بەێ، بێ فایدە بی.	Kakavandi	Harsin	Laki Kurdish	MRY	
so he could not be as expert in distinguishing remote objects at sea, as we who so much converse in that element.	از ای نرو در تشخیص چیزهائی که در دورترین جاهای دریا قرار داشت به قدر ما که این همه با دریا آشنا هستیم مهارت نداشت.	سە ئەر نام تەشخیس چێئەلێکێ ڤە دۊرترین جال دەریا قرار داشتێ، چنە ئیمە ک ئەخکە ڤە گەرد دەریا ئاشنا هیمن مەهارەت نیاشتەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
hoping you find yourself well, sir!	امیدوارم که حال سرکار خوب باشد	هومێدەوارم ک هال سەرکار خاس بوو.	Kakavandi	Harsin	Laki Kurdish	MRY	
I danced there one evening.	من هم یک شب رفتم آنجا رقصیدم.	م ی شەو ئەر ورە ڕەخسیمە.	Kakavandi	Harsin	Laki Kurdish	MRY	
I went to the safe house and found you.	این بود که به خانه امن رفتم و تو را پیدا کردم.	م چم‌ ئێرێ ماڵ ئەمن و تونم پێا کرد.	Kakavandi	Harsin	Laki Kurdish	MRY	
I had soon told my story	سرگذشت خود را هرچه زودتر بازگفتم	پارچا وژم هەرچێ زۊتر ڤتم.	Kakavandi	Harsin	Laki Kurdish	MRY	
see if she could not secure a church, or two, or three, in which to speak and plead his cause.	که توی دو سه تا از کلیساهای این شهر سخنرانی کنم و فریاد تو رو به گوش مردم بر سونم.	بۊنن ئەو نمەتۊنەێ ی کلیسا یا دوۆ یا س کلیسا، پێا بکەێ ک ڤە ورە قسە بکەێ ئەو ڤە جەریان ئەو دفا بکەێ	Kakavandi	Harsin	Laki Kurdish	MRY	
it was strange to see the color rise in that shaggy, bibulous, time worn face	مشاهده سرخی این صورت سیل دار و پیر معتاد به الکل بسیار عجیب بود	دین سوۆری ئەێ دەم ڕۊ سوۆڵ دار و پیر و موۆتاد ڤە ئەڵکۆڵە فرە ئەجەو بی.	Kakavandi	Harsin	Laki Kurdish	MRY	
it is my philosophy that in order to be successful	به عقیده من برای این که موفق باشی	یە فکر منە ئەڕا یە ک موئەفەق بۊن	Kakavandi	Harsin	Laki Kurdish	MRY	
my spirits were depressed.	دچار اضطراب شدیدی شدم.	ڕووحێەم خەمبار بی.	Kakavandi	Harsin	Laki Kurdish	MRY	
is connected with the person of whom we were speaking	ربطی کامل به این فقره حاضر ما دارد.	ڕەبت داشتێە کەسێ ک دەربارەی قسەمانە مەکرد.	Kakavandi	Harsin	Laki Kurdish	MRY	
with something under their arm	یه چیزی زیر بغل اونها بود	چێئێ ئەر ژێر باڵانرە بی	Kakavandi	Harsin	Laki Kurdish	MRY	
I come to a halt as I hear a sound.	صدای پایی از راهرو به گوش رسید	هەنێ دەنگەێ مەشنۆوم، مووسما.	Kakavandi	Harsin	Laki Kurdish	MRY	
I isn't using wands	من از چوب دستی استفاده نکرد!	م ڤە تەرکە ئستفادە نەکرد	Kakavandi	Harsin	Laki Kurdish	MRY	
hoping to make something good enough to print.	به امید این که چیزی از آب در بیاید که شاید قابل چاپ باشد.	هۆمێدەوارم چێ ک مەسازم ئەخکە خوو بوو ک بوو چاپ کەمێ	Kakavandi	Harsin	Laki Kurdish	MRY	
I never mean to.	هیچ وقت چنین قصدی را ندارم.	هۊچ ڤەخت هانە قەسدەێ نێرم	Kakavandi	Harsin	Laki Kurdish	MRY	
but the milk can was a perfect masterpiece.	قوطی شیر خشک هم که دیگر شاهکار واقعی بود.	ئەمانەێ قوتی شیرە شاهکار بێ نەقسێ بی.	Kakavandi	Harsin	Laki Kurdish	MRY	
grieving the more since he had put forward his own opinion with little confidence	به ویژه برای آنکه عقیدهٔ خود را بدون اعتماد کامل اظهار داشته بود	بێشتر ئەرا یە ک ئەقیدە وژ ڤە ئتماد ب نەفس کامل نەوتۊتەێ نارات بی	Kakavandi	Harsin	Laki Kurdish	MRY	
jerks at her skirt to make the old lady sit down on the brick wall.	سعی داشتند او را روی آجرها بنشانند.	دامەنە مەکیشای تا پیرەژنە مەجبور ک ڤە مل دیوار ئاجوری بنیشەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
you needn't tell that.	اما این حرف و به کسی نزن.	هەڤەجە نیە بوشینەێ	Kakavandi	Harsin	Laki Kurdish	MRY	
he opened the door	در را باز کرد	ئەو درە ڤاز کردەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
how sparklingly blue was the sky.	آسمان چه رنگ زیبای درخشانی دارد.	چە ئاسمان کاو درەخشان بی.	Kakavandi	Harsin	Laki Kurdish	MRY	
but make no treaty you understand me?	اما گفتگوی دیگری نکنید.	ئەمانەێ هۊچ پێمانەێ نوۆئەس، ئاگاین؟	Kakavandi	Harsin	Laki Kurdish	MRY	
ears on her head, which had real hair and enamel eyes.	سرش به موهای واقعی مزین و چشمانش از مینا بود.	گووشەلەێ ئەر مل سەرەێ ک گیسەل ڕاسکانی و چەمەل میناوانەێ داشت.	Kakavandi	Harsin	Laki Kurdish	MRY	
I won't say anything	من هیچی نمی گم	م هۊچ نمووشم	Kakavandi	Harsin	Laki Kurdish	MRY	
when the sailors began chanting	هنگامی که ملوانان یک صدا خواندند	هەنێ مەلەوانەل شرو ئە خەوننان کرد	Kakavandi	Harsin	Laki Kurdish	MRY	
but it's rotten nonsense.	اما پرت و پل ای محض است.	ئەمانەێ یە هەرچ پەرچ فاسدێکە	Kakavandi	Harsin	Laki Kurdish	MRY	
which is only another sort of benevolence.	که این خود نیکوکاری دیگری است.	ک یە هەر جورەێ تر ئەژ مێرەبانیە.	Kakavandi	Harsin	Laki Kurdish	MRY	
there was the more need for scrupulous watching lest the office should be perverted into a mere question of salary.	باید مراقب بود که مسئله به ابتذال کشانده نشود و تنها حقوق صرف مطرح نباشد.	باس بێشتر ڤیریا بۊن ک تا نەکێ دەفتەر هەر مەربووتە هوقوق بوو.	Kakavandi	Harsin	Laki Kurdish	MRY	
I felt a pang of unease.	ناگهان احساس ناراحتی کردم.	هرە یگل ئساس ناراتیم کرد	Kakavandi	Harsin	Laki Kurdish	MRY	
if thou wert not my full niece, being daughter of my own sister	اگر تو خواهرزاده بلافصل من یعنی دختر خواهر تنی من نبودی	ئەر تو خوەرزا هەق م یەنەێ دت خوەم نەویاین	Kakavandi	Harsin	Laki Kurdish	MRY	
I say, this is folly!	این عمل احمقانه است.	م مووشم ئی کارە ئەمەقانێە	Kakavandi	Harsin	Laki Kurdish	MRY	
but his moral machinery was still out of gear.	ولی دستگاه روحی همچنان بیمار بود.	ئەمانەێ سیستم ڕووحیئێ هالیم خراو بی	Kakavandi	Harsin	Laki Kurdish	MRY	
for I will satisfy thee and answer all thou requirest.	من حاضرم منظور ترا برآورم.	چۊن ڕازیتە مەکەما و ڤە تەمام دەرخاستەلت جواوە مەما.	Kakavandi	Harsin	Laki Kurdish	MRY	
I miss my truck, I whimpered to myself.	پچ پچ کنان به خودم گفتم دلم برای کامیونتم تنگ شده	دڵمەرا کامیانەم تەنگا بیە، ڤە گەرد وژما ناڵیم	Kakavandi	Harsin	Laki Kurdish	MRY	
he seemed about to cry, but this did not last long.	چنانکه پنداشتی آماده گریستن است اما این وضع مدت مدیدی طول نکشید	مەگستەێ بووئە گرەێ، ڤەلی ئێ ڤەزە فرە تۊل نەکیشای	Kakavandi	Harsin	Laki Kurdish	MRY	
I wasn't embarrassed.	اصلا خجالت نکشیدم.	هەر خەجالەتم نەکیشا	Kakavandi	Harsin	Laki Kurdish	MRY	
but nobody spoke.	ولی هیچ کس حرفی نزد.	ڤەلی کەس گەپێ نیای.	Kakavandi	Harsin	Laki Kurdish	MRY	
I'll leave in the morning.	فردا صبح عازم آنجا خواهم شد.	شەوەکی مەچم.	Kakavandi	Harsin	Laki Kurdish	MRY	
limber, portentous, black mass of something hovering in the centre of the picture over three blue, dim, perpendicular lines floating in a nameless yeast.	توده دراز و خمیده و وزین و سیاه چیزی بود که در وسط تصویر روی سه خط آبی تیره عمود در کف درهم و آمیخته نامعلومی خیمه زده بود.	توودە سێ، ئاسان چەمکرا و شووم ڤە نام ڕاس ڤینەکە ڤە سەر س هێڵەێ کاو، کەم ڕەنگ و ڕاسا ک ئەر نام ی هەمیرەێ بێنام شناوەر بین، مئەلەق بین.	Kakavandi	Harsin	Laki Kurdish	MRY	
turned in upon itself, and totally disappeared.	در جاستین نمایان شد و رنگ باخت.	پێچیا ئەر نام وژ ڤە کولیا نادیار کریا.	Kakavandi	Harsin	Laki Kurdish	MRY	
the scenes of happiness with him she had so often repeated in her imagination	تصویر زندگی سعادتمند خود را با او برای چندین مرتبه در نظر مجسم ساخت	چەن گل تەسەڤر زنەی خوەش ڤە گەر ئەو ڤە نام زێن وژێرە سازیتەێ	Kakavandi	Harsin	Laki Kurdish	MRY	
but here too was the same intolerable silence.	اما در اینجا نیز سکوت غیرقابل تحملی حکمفرما بود.	ئەمانەێ ڤە ئێریژە هەر ئە بێ دەنگی قێرقابل تەئەملە بی.	Kakavandi	Harsin	Laki Kurdish	MRY	
I was there.	من آنجا بودم.	م ورە بیم.	Kakavandi	Harsin	Laki Kurdish	MRY	
he said to himself in despair	نومیدانه از خود پرسید	ڤە ناهۆمیدی ڤە وژ ڤتەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
but it was the last house at the bottom of a narrow street	این آخرین بنایی بود که در انتهای خیابانی قرار داشت	ئەمانەێ یە ئاخرین ماڵ ڤە تە خیاوان باریکێ بی	Kakavandi	Harsin	Laki Kurdish	MRY	
but her husband wasn't with her, and he didn't come in by plane or ferry.	اما شوهرش همراهش نبوده است. و شوهر با هواپیما یا قایق به جزیره نیامده است.	ئەمانەێ شۊئەی ئەگەر نەویتەێ و شۊئەی ڤە گەرد هەواپما یا قایقیژ نەتێە	Kakavandi	Harsin	Laki Kurdish	MRY	
reads law and all stuff like that.	حقوق و کلی از این چیزها میدونه.	هوقووق قیر فرەێ چێ جوور هوقووق خوەنێەسەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
I considered the location, and decided she must have tripped.	با توجه به محل خراشیدگی فکر کردم حتماً زمین خورده است.	م مەکانم دەر نەزەر گرت و تەسمیمم گرت ئەو هەتمەن دریاسەر زەمین.	Kakavandi	Harsin	Laki Kurdish	MRY	
he shuddered all over with a cold shiver.	تکان جانکاهی تمام بدنش را بحر کت درآورد.	ئەو ڤە ڕکیاین سەردەێ تەمام بەدەن وژ ڕکانەێ	Kakavandi	Harsin	Laki Kurdish	MRY	
went about three miles into the country	قریب به یک فرسنگ در داخل روستا راندیم.	نزیک س مایل چیمنە نام ئابادیا.	Kakavandi	Harsin	Laki Kurdish	MRY	
met with a variety of adventures	طی راه با ماجراهای بسیاری روبه رو شدند	ڕۊان کەت ئەر ماجەرال فرەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
as if the contact stung.	انگار که تماس با او گزنده است.	بگر ک تەماس نیشە م.	Kakavandi	Harsin	Laki Kurdish	MRY	
the conversation ended at a point as far from the beginning as some recent sparring between the brothers in law at a vestry meeting.	گفتگویشان همان قدر از نقطه آغازش تفاوت داشت که مشاجره لفظی آقای بولست رود و برادرانش در یکی از جلسات کلیسا در چند روز پیش از این.	گەپ داین ئەر جای تەمام بی ک چنە بەزێ ئەژ مشاجرەل ڤە بێن براژنەل ڤە جلەسە کلیسا ڤە یەکم جا ڕا دۊر بی.	Kakavandi	Harsin	Laki Kurdish	MRY	
I guess that's all.	به گمونم از این بیشتر نخ وندم.	فکرە مەکەم هەر یە سە.	Kakavandi	Harsin	Laki Kurdish	MRY	
I'll owe you more than ever I can hope to pay.	آن وقت تا آخر عمر مدیونت خواهم بود.	بێشتر ئەژ ئەڤە ک هۆمێدەوارم بتۊنم پەرداخت بکەم مەدێیانتە مەوم.	Kakavandi	Harsin	Laki Kurdish	MRY	
then she lit a cigarette	سیگاری از جاسیگاری برداشت و آتش زد	بەد سیکارەێ ڕووشن کردەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
so they built a waiter trap	به همین دلیل برای او دامی درست کردند.	سە ئەون دامانەێ ئەڕا پێشخدمەت سازی.	Kakavandi	Harsin	Laki Kurdish	MRY	
he asked him to stay to dinner.	دعوت کرده بود آقای مارتین برای ناهار بماند.	ئەو ئەرن گستەێ ک ئەرا نهار بوسەێ.	Kakavandi	Harsin	Laki Kurdish	MRY	
his inspection finished, he placed the key in the lock.	چون تفتیش کامل به عمل آورد کلید را در قفل فرو برد.	تەفتێش تەمام بیتەێ، کلیلە نیایە نام قفلە.	Kakavandi	Harsin	Laki Kurdish	MRY	
but it was enough.	اما همین کافی نبود.	بڵەم هەر یە بەس بی.	Kakavandi	Harsin	Laki Kurdish	MRY	
shortly entered one on the same plan, but superior in length and breadth.	کمی وارد این راهرو شدند که هم طولش بیشتر بود و هم عرضش.	کەمێ چنەو نام ڤە ئێ ڕێڕئەوە ک هەم دۊڕ تر بی هەم پێن تر.	Kakavandi	Harsin	Laki Kurdish	MRY	
cold chicken maybe	مثلا یک مرغ پخته	شاد مر سەردەێ	Kakavandi	Harsin	Laki Kurdish	MRY	
I should like cabbage soup and porridge better than anything	من سوپ کلم و کاشا را بیشتر از هر چیز دوست دارم	م ڤە سووپ کەلەم و فڕنی بێشترێ کولچێ خوەشمە مای	Kakavandi	Harsin	Laki Kurdish	MRY	
